alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1758179395.913,elite,111.10244104535,1742384483.5687,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Stockholm,Europe,EU,Sweden,SE,,true,"Cloudflare, Inc.",59.3293,18.0686,false,"Shopify Sweden AB",true,"Stockholm County",success,Europe/Stockholm,"100 05",1762848892,1763023810.0803,80,http,http://185.146.173.165:80,false,14.175176620483,80618,3301,96.066445024369,185.146.173.165
true,1761555689.2543,elite,110.19633381761,1742684258.9294,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Basingstoke,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.2606,-1.08878,false,"Hogg Robinson Limited",true,England,success,Europe/London,RG21,1762848808,1763023809.8528,80,http,http://194.36.55.151:80,false,18.155336380005,81542,1011,98.775332210822,194.36.55.151
true,1759218283.587,elite,110.99824784879,1722341058.1833,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848585,1763023809.6681,80,http,http://172.67.176.186:80,false,15.002489089966,80600,1602,98.051142307973,172.67.176.186
true,1759218204.4451,elite,110.1488288971,1742565351.8428,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848829,1763023809.3709,80,http,http://104.25.111.95:80,false,15.904188156128,80903,8287,90.708599618791,104.25.111.95
true,1758314040.9694,elite,132.96027365298,1758314040.9694,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762548525,1763023808.9502,80,http,http://104.18.0.174:80,false,19.396543502808,32005,0,100,104.18.0.174
true,1759208222.7268,elite,110.05619641593,1742565501.4128,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849005,1763023808.9476,80,http,http://172.67.91.137:80,false,17.437934875488,80707,2998,96.418374051729,172.67.91.137
true,1758182636.048,elite,110.61100657568,1722338330.891,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849238,1763023808.9389,80,http,http://172.67.172.174:80,false,17.767190933228,80445,1651,97.988939777821,172.67.172.174
true,1761555646.3845,elite,110.67876455867,1742335434.1286,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Palo Alto","North America",NA,"United States",US,"University South",true,"Cloudflare London, LLC",37.4451,-122.16,false,Armis,true,California,success,America/Los_Angeles,94301,1762848986,1763023808.8052,80,http,http://104.254.140.172:80,false,18.202781677246,80366,3368,95.97773903074,104.254.140.172
true,1760634633.6221,elite,110.60603345535,1742569276.0463,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849025,1763023808.8043,80,http,http://172.67.81.22:80,false,19.630432128906,80632,2993,96.420926756353,172.67.81.22
true,1759208271.3636,elite,110.71389276592,1742566914.8024,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849893,1763023808.7046,80,http,http://104.25.176.248:80,false,16.295194625854,80819,7197,91.823077622251,104.25.176.248
true,1759218374.9764,elite,109.99742337371,1720526027.6565,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3702,4.89517,false,"Playdom B.V",true,"North Holland",success,Europe/Amsterdam,1012,1762848966,1763023808.3316,80,http,http://185.170.166.19:80,false,17.585039138794,81544,5306,93.890616004606,185.170.166.19
true,1759208290.7953,elite,110.63820120257,1740308964.7024,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848946,1763023808.3024,80,http,http://104.19.241.217:80,false,18.255233764648,80272,3422,95.911295911296,104.19.241.217
true,1758181745.2393,elite,110.84429664286,1745127575.12,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849144,1763023807.7312,80,http,http://104.18.2.59:80,false,17.285346984863,80678,2607,96.869784474995,104.18.2.59
true,1758179636.4735,elite,111.4901879161,1742380618.1612,"AS29085 Porsche Informatik Gesellschaft m.b.H",PORSCHE-AS,Vienna,Europe,EU,Austria,AT,,false,"Porsche Informatik Gesellschaft m.b.H",48.1951,16.3483,false,"Porsche Konstruktionen GmbH & Co",true,Vienna,success,Europe/Vienna,1060,1762849126,1763023807.7113,80,http,http://212.183.88.155:80,false,19.37198638916,81272,1000,98.784519642163,212.183.88.155
true,1758185147.0165,elite,110.64612164951,1745122679.9851,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848836,1763023807.5675,80,http,http://104.17.108.3:80,false,19.092798233032,80292,231,99.71312544242,104.17.108.3
true,1759208518.9625,elite,110.55143714654,1721551748.4401,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Kyiv,Europe,EU,Ukraine,UA,,true,CLOUDFLARE,50.4504,30.5245,false,,false,"Kyiv City",success,Europe/Kiev,01011,1762849254,1763023807.5666,80,http,http://141.101.122.48:80,false,17.699003219604,81758,4172,95.144885371814,141.101.122.48
true,1758186574.5248,elite,110.54620510444,1742564141.4259,"AS399077 Tcloudnet",TERAEXCH,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,Tcloudnet,1.35208,103.82,false,"Tcloudnet, Inc",true,"North West",success,Asia/Singapore,858877,1762849175,1763023807.5507,80,http,http://206.238.237.118:80,false,14.720678329468,81501,3063,96.377891301263,206.238.237.118
true,1759208333.4052,elite,110.65591537803,1727949657.5308,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848634,1763023807.5374,80,http,http://104.19.82.181:80,false,19.728422164917,80768,3866,95.432095848004,104.19.82.181
true,1758186314.7121,elite,109.88649071267,1731425682.9909,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762848805,1763023807.5309,80,http,http://45.131.5.59:80,false,15.544891357422,81455,2251,97.31082598619,45.131.5.59
true,1758184220.8787,elite,110.21480587484,1720452855.3668,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849358,1763023806.9449,80,http,http://172.67.229.23:80,false,16.593933105469,81582,5964,93.187581385786,172.67.229.23
true,1759208381.2336,elite,110.93536641206,1742446626.0023,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Manila,Asia,AS,Philippines,PH,,true,"Cloudflare London, LLC",14.5995,120.984,false,"Softmedia Entertainment Solutions, Inc",true,"Metro Manila",success,Asia/Manila,1050,1762848933,1763023806.1742,80,http,http://154.83.2.221:80,false,19.664764404297,81308,980,98.809060859421,154.83.2.221
true,1759218163.7718,elite,110.64537908406,1742677970.1311,"AS29085 Porsche Informatik Gesellschaft m.b.H",PORSCHE-AS,Vienna,Europe,EU,Austria,AT,,false,"Porsche Informatik Gesellschaft m.b.H",48.1951,16.3483,false,"Porsche Konstruktionen GmbH & Co",true,Vienna,success,Europe/Vienna,1060,1762849442,1763023805.7221,80,http,http://212.183.88.212:80,false,19.679307937622,81651,5533,93.653652046247,212.183.88.212
true,1758184091.9685,elite,111.86005331842,1742474787.7804,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Willemstad,"North America",NA,Curacao,CW,,true,"Cloudflare London, LLC",12.1224,-68.8824,false,"Hollycorn N.V",true,Curaçao,success,America/Curacao,,1762849124,1763023805.2478,80,http,http://5.10.246.35:80,false,18.800497055054,81630,3288,96.128029393062,5.10.246.35
true,1759218131.2293,elite,111.14630753011,1727840786.7643,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849116,1763023804.9556,80,http,http://104.18.205.196:80,false,18.574953079224,80584,3339,96.021352906831,104.18.205.196
true,1758178583.4124,elite,110.40912271659,1727841392.5806,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849448,1763023804.0337,80,http,http://104.25.85.216:80,false,19.237518310547,80334,961,98.817885478812,104.25.85.216
true,1759208343.1464,elite,109.79509332101,1725641008.0921,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848501,1763023802.8499,80,http,http://104.16.1.174:80,false,18.647432327271,80814,3788,95.522564478381,104.16.1.174
true,1759208284.7663,elite,110.36767705597,1722236245.635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"LIR Services",true,England,success,Europe/London,W1B,1762848725,1763023802.4611,80,http,http://45.12.31.87:80,false,18.084526062012,81309,4031,95.276540895243,45.12.31.87
true,1759218182.7781,elite,110.15504596765,1745118858.6311,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849557,1763023802.4366,80,http,http://104.26.1.178:80,false,19.441843032837,80428,234,99.70990057276,104.26.1.178
true,1759208332.2672,elite,110.07846886214,1742426549.7337,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Willemstad,"North America",NA,Curacao,CW,,true,"Cloudflare London, LLC",12.1224,-68.8824,false,"Hollycorn N.V",true,Curaçao,success,America/Curacao,,1762849097,1763023802.3757,80,http,http://5.10.246.210:80,false,18.42212677002,81265,1008,98.774810691235,5.10.246.210
true,1759979112.1457,elite,110.31216876072,1720536453.298,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762848679,1763023801.9572,80,http,http://45.131.6.46:80,false,19.22345161438,81380,1707,97.945526977746,45.131.6.46
true,1761555626.5944,elite,110.4754644185,1750858766.8572,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762956963,1763023801.7816,80,http,http://185.162.230.120:80,false,19.556760787964,79474,102,99.871820649442,185.162.230.120
true,1761555505.1243,elite,139.25937659304,1761066768.1666,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881307,1763023801.1349,80,http,http://8.35.211.163:80,false,17.611265182495,14200,1,99.992958242377,8.35.211.163
true,1758176123.9847,elite,111.22728547709,1750610006.9883,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tehran,Asia,AS,Iran,IR,,true,"Cloudflare London, LLC",35.7219,51.3347,false,Cloudhop,true,Tehran,success,Asia/Tehran,,1762849149,1763023801.0731,80,http,http://45.131.4.226:80,false,15.986680984497,81000,92,99.886548611454,45.131.4.226
true,1759208459.3611,elite,110.8963255057,1742508292.2423,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Kyiv,Europe,EU,Ukraine,UA,,true,"Cloudflare London, LLC",50.4504,30.5245,false,"Demenin B.V",true,"Kyiv City",success,Europe/Kiev,01011,1762848655,1763023801.0684,80,http,http://194.152.44.132:80,false,19.224405288696,81272,792,99.034899590563,194.152.44.132
true,1759208543.6309,elite,136.95079949049,1758998314.6139,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3676,4.90414,false,"NSS B.V",true,"North Holland",success,Europe/Amsterdam,1012,1762627463,1763023801.0005,80,http,http://185.148.107.100:80,false,18.200874328613,29164,1,99.996571232642,185.148.107.100
true,1758185296.0173,elite,110.65606765436,1742414341.1494,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Washington,"North America",NA,"United States",US,,true,"GS TECHNOLOGIES LIMITED",38.9072,-77.0369,false,"GS Technologies Limited",true,"District of Columbia",success,America/New_York,20068,1762849232,1763023800.768,80,http,http://156.225.72.222:80,false,19.223928451538,81262,1010,98.772364838584,156.225.72.222
true,1759218052.1543,elite,111.03651632362,1742383257.0642,"AS27647 Weebly, Inc.",WEEBLY,Oakland,"North America",NA,"United States",US,"Downtown Oakland",true,"Weebly, Inc.",37.8086,-122.269,false,"Weebly, Inc.",true,California,success,America/Los_Angeles,94612,1762849034,1763023800.6302,80,http,http://199.34.230.140:80,false,19.45161819458,81084,3345,96.038091177202,199.34.230.140
true,1760214641.6904,elite,110.139946392,1735638433.7938,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848725,1763023800.5417,80,http,http://104.24.25.34:80,false,19.969463348389,80378,968,98.810021390111,104.24.25.34
true,1758176656.4979,elite,109.58111189269,1742445968.1965,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849564,1763023800.4382,80,http,http://45.67.215.218:80,false,18.013715744019,81577,980,98.812941361726,45.67.215.218
true,1760214845.5816,elite,110.83012029402,1720535387.12,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,London,Europe,EU,"United Kingdom",GB,,true,CLOUDFLARE,51.5072,-0.127586,false,,false,England,success,Europe/London,W1B,1762848944,1763023800.2037,80,http,http://141.101.123.129:80,false,17.98939704895,81607,1696,97.964058917446,141.101.123.129
true,1760148744.9119,elite,110.80244695142,1742335560.9514,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Prague,Europe,EU,Czechia,CZ,,true,"Cloudflare London, LLC",50.0755,14.4378,false,"Lotuna Management s.r.o",true,Prague,success,Europe/Prague,"120 00",1762848971,1763023799.9216,80,http,http://195.85.23.189:80,false,14.79434967041,81528,3372,96.028268551237,195.85.23.189
true,1761555592.9712,elite,110.92661753534,1742391294.6624,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Cloudflare London, LLC",50.1109,8.68213,false,"DomainContext Inc",true,Hesse,success,Europe/Berlin,60313,1762848812,1763023799.9173,80,http,http://45.159.217.34:80,false,18.937349319458,81193,3401,95.97962030404,45.159.217.34
true,1757591790.1301,elite,109.95133254752,1720455462.7103,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848557,1763023799.0696,80,http,http://108.162.192.95:80,false,17.484903335571,84127,6229,93.106157864447,108.162.192.95
true,1758179444.4122,elite,111.34731764521,1745122457.4712,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848624,1763023799.0213,80,http,http://104.18.86.249:80,false,17.105340957642,80406,2605,96.861861680982,104.18.86.249
true,1761555697.4852,elite,110.36003580512,1742565356.6901,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849112,1763023798.9675,80,http,http://104.18.109.228:80,false,16.787528991699,80390,2999,96.403602393601,104.18.109.228
true,1761048097.7268,elite,110.54473503818,1745118742.584,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Miami,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",25.7617,-80.1918,false,"Cloudflare, Inc.",false,Florida,success,America/New_York,33102,1762848753,1763023798.9289,80,http,http://104.21.227.212:80,false,19.406795501709,80647,2610,96.865128457667,104.21.227.212
true,1759218168.6458,elite,111.1256577781,1742406439.9275,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Cloudflare London, LLC",50.1109,8.68213,false,"DomainContext Inc",true,Hesse,success,Europe/Berlin,60313,1762848893,1763023798.865,80,http,http://45.159.217.194:80,false,19.257783889771,81115,1003,98.778586911518,45.159.217.194
true,1761555527.8384,elite,110.98207864256,1721662401.697,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762848685,1763023798.662,80,http,http://45.131.6.12:80,false,16.245365142822,81126,4025,95.273103075713,45.131.6.12
